url,sku,SKU,nombre,id,categorias,precio_actual,precio_promocional,stock_actual,FEBRERO,MARZO,ABRIL,MAYO,Spend mayo,Spend Junio,JUNIO,JULIO,AGOSTO,ventas ecom,SPEND,ENE LOCALES,FEB LOCAL,MAR LOCAL,AB LOCALES,SUMADEVENTAS,IMAGEN,VALORIZADO,imagen_principal,otras_imagenes
https://gerf.com.ar/productos/Zapatillas-Malva-Blanco-315-01/,315|01|35,315|01,Zapatillas Malva Blanco,254863542,CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$78.900,$55.230,0,4,1,0,8,,$0,3,0,1,16,$569,2,7,0,4,26,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/img_4474-28f3571c50098e9ecd17393065915237-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/img_4448-6e4f085a57f2d386ea17393065963398-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/img_4466-1-9424644c4bd2c57e1817393066006608-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/img_4465-050e4dc8388c1d1de217393066060150-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Puck-Negro-801-10/,801|10|35,801|10,Zapatillas Puck Negro,254866582,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$84.200,$58.940,35,8,0,1,3,,$2.486,3,0,3,15,$2.172,2,7,3,1,25,,$2.947.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-10_1-827a04500fd8537cca17393099663798-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-10_2-daf033fa800606059717393099694618-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-10_3-e0fa384cd74c876e5117393099733125-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-49595a4d32542c17d417393099757436-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-9470877c6b59aeaa5817393099788709-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-cd3406bde09215956d17393099819515-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-nix-2-0-blanco/,79|01|36,79|01,Zapatillas Nix 2.0 Blanco,260695731,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$68.500,$0,137,0,0,9,0,$12.559,$94.239,6,0,1,15,$2.358,0,30,27,31,97,,$9.384.500,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_121_3-4a29b57dc6883e915817424027925694-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_121_6-6760aa365d549c89f817424027925687-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_121_4-368b2cca5147df934117424027928844-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_121_2-963af85f793c1dd67f17424027924014-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_121_1-f4b220b3c6060e3c0617424027929328-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Bulls-One-Negro-861-10/,861|10|35,861|10,Zapatillas Bulls One Negro,254865342,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$74.800,$37.400,0,2,8,3,2,,$0,0,0,1,15,$2.112,2,3,5,0,25,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/861-10_1-0e8a3cc5ef4f596af117393075973471-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/861-10_2-0afcb865a5d21241a317393075998321-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/861-10_3-5ad14284474255a4c617393076027975-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/861-10_4-9e396fbdf7c43af36317393076053011-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/861-10_5-3a53077566727d08f317393076080042-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/861-10_6-e6a2d4a2dd3d433ec217393076108006-1024-1024.jpg"
https://gerf.com.ar/productos/Botitas-Bruna-Blanco-Unisex-319-01/,319|01|35,319|01,Botitas Bruna Blanco Unisex,254863573,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|Botitas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|Botitas|VERTODO,$93.000,$0,19,6,3,1,1,,$1.943,4,1,0,15,$11.048,3,5,8,3,30,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/319-01_1-d7eb48e6aa06f48a7117393066231018-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-cea3bf7383058eea4217393066263667-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-427aa588a7d500c32717393066313249-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-f86261c765410d64f217393066362038-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-california-2-0-beige-pastel/,243|178|35,243|178,Zapatillas California 2.0 Beige/Pastel,260712207,Ofertas|LiquidaciondeTemporada|CALZADOM|CalzadosdeMujer|Zapatillas,$81.000,$40.500,0,0,3,3,6,,$8.562,3,1,0,15,$337,0,5,2,4,23,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/copia-de-feed_1080x1080_224_3-cc0cc3a93b5710f91a17424062983174-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/copia-de-feed_1080x1080_224_2-77d4399ca6d606459817424062985842-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/copia-de-feed_1080x1080_224_6-26385cfecb9370db1517424062984113-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/copia-de-feed_1080x1080_224_4-46433c7d54a7bf441317424062982745-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/copia-de-feed_1080x1080_224_1-6e0cbc97de77e4a3a717424062982689-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Malva-Negro-315-10/,315|10|35,315|10,Zapatillas Malva Negro,254863551,CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$78.900,$55.230,4,6,1,0,0,,$17.013,7,0,5,14,$761,3,10,4,10,34,,$315.600,https://acdn-us.mitiendanube.com/stores/005/775/403/products/315-10_1-da97f9af0e026eb61d17393066107624-1024-1024.jpg,
https://gerf.com.ar/productos/Zapatillas-Puck-Azul-801-20/,801|20|35,801|20,Zapatillas Puck Azul,254866586,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$84.200,$58.940,46,5,0,0,1,,$311,8,0,3,14,$5.975,3,4,1,4,18,,$3.873.200,https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-20_1-93d61318d80964601917393100052454-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-20_2-febe83c3764e50cb5f17393100085762-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-20_3-ca8d69626b060b4cd317393100120676-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-459d36b39703392eae17393100144734-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-9ea4628eebec16ac2617393100173503-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-c90aa30de4130b930c17393100201790-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Ushuaia-O24-Celeste-250-130/,250|130|35,250|130,Zapatillas Ushuaia O24 Celeste,254866415,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Botitas|VERTODO|CALZADOM|CalzadosdeMujer|Botitas|VERTODO,$60.800,$36.480,16,0,5,1,3,,$520,5,3,2,14,$4.668,3,4,11,1,28,,$583.680,https://acdn-us.mitiendanube.com/stores/005/775/403/products/250-130_1-1e71dbb9fefea9404617393093282392-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/250-130_2-67e30f1e09af1fabb117393093311190-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/250-130_3-27192192a01fc28ce417393093341455-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-95bc812cd6feacac5b17393093360289-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-318fd27eba3c66368d17393093394217-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-d59c06b3530fe1ae4917393093424916-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Chubut-Blanco-Y-Celeste-429-191/,429|191|35,429|191,Zapatillas Chubut Blanco Y Celeste,254866313,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$73.000,$36.500,14,4,2,2,2,,$350,4,0,1,14,$2.724,5,6,13,4,38,,$511.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/429-191_1-369754885216efc42d17393089004363-1024-1024.jpeg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/429-191_2-6c7bf634ad1243c96c17393089033012-1024-1024.jpeg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/429-191_3-56369c589adba9d04517393089061787-1024-1024.jpeg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/429-191_4-ea13f428ac2f6d63fa17393089094316-1024-1024.jpeg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/429-191_5-6b4f747f056997449c17393089124019-1024-1024.jpeg"
https://gerf.com.ar/productos/zapatillas-chubut-gris-blanco/,429|52|35,429|52,Zapatillas Chubut Gris/Blanco,260776849,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$73.000,$36.500,4,0,6,1,5,,$11.832,2,0,1,14,$1.789,3,3,7,0,25,,$146.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_255_3-6b14b114806e95025817424229600462-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_255_2-f3a79f439afa3ff9ac17424229602611-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_255_6-d7976fb9a935a66b1c17424229606226-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_255_4-0e75bbaf983eab454e17424229602614-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_255_1-c17e053278dbe79dc217424229600831-1024-1024.png"
https://gerf.com.ar/productos/Ojotas-Doha-Beige-Y-Negro-296-127/,296|127|34-5,296|127,Ojotas Doha Beige Y Negro,254866046,CALZADOH|CalzadodeHombre|Ojotas|VERTODO|CALZADOM|CalzadosdeMujer|Ojotas|VERTODO,$22.900,$0,56,1,0,0,1,,$26.412,12,1,0,14,$1.865,40,26,3,3,74,,$1.282.400,https://acdn-us.mitiendanube.com/stores/005/775/403/products/whatsapp-image-2024-01-08-at-19-47-55-2-6073ca237ea53e7c3c17393082204465-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/whatsapp-image-2024-01-08-at-19-47-55-1-d13e485ef773592a7817393082241568-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/whatsapp-image-2024-01-08-at-19-47-55-8395f5a40a46feee6617393082274001-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/whatsapp-image-2024-01-08-at-19-47-56-1-cbca9f0b8bf126f98817393082308539-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/whatsapp-image-2024-01-08-at-19-47-56-405d579a867bc2132217393082336717-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-59a3d49c81342538b217393082368234-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-b9ee11240cab285bd017393082409481-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-3d9985067aade6b25d17393082452065-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-tucma-2-0-beige-marron/,214|175|35,214|175,Zapatillas Tucma 2.0 Beige/Marron,260465092,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$63.000,$31.500,3,0,2,0,7,,$0,5,0,0,14,$7.886,0,0,2,1,12,,$94.500,https://acdn-us.mitiendanube.com/stores/005/775/403/products/whatsapp-image-2023-10-03-at-18-28-58-10-cad48b93dcc47cf65717423761466744-1024-1024.jpeg,
https://gerf.com.ar/productos/zapatillas-dione-jrs-2-0-rojo-negro/,48|42|25,48|42,Zapatillas Dione Jrs 2.0 Rojo/Negro,260683883,Ofertas|LiquidaciondeTemporada|NIÑOS|Niños|Zapatillas,$72.900,$43.740,14,0,7,1,3,,$16.667,2,0,2,13,$580,1,3,4,0,19,,$612.360,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_194_3-d1eac1f9372455e33317423988251751-1024-1024.png,
https://gerf.com.ar/productos/zapatillas-dione-jrs-2-0-rosa/,48|80|25,48|80,Zapatillas Dione Jrs 2.0 Rosa,260655830,NIÑOS|Niños|Zapatillas,$72.900,$43.740,93,0,0,0,8,,$8.792,5,0,1,13,$3.086,0,3,8,1,20,,$6.779.700,https://acdn-us.mitiendanube.com/stores/005/775/403/products/48-80_1-5e2c90d1e96972babb17423921611230-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/48-80_2-copia-a7101946e665aa4d3a17423921610234-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/48-80_3-34a38432fffa04686d17423921608606-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Puck-Gris-801-50/,801|50|35,801|50,Zapatillas Puck Gris,254866593,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$84.200,$58.940,58,9,0,0,3,,$110,1,0,1,13,$1.454,3,5,3,0,23,,$4.883.600,https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-50_1-068fede424f962306a17393100430076-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-50_2-0d6c3cd482ca98525717393100464996-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/801-50_3-42659cc50f41c2586317393100501365-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-47494dd127c61ab08d17393100525692-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-f291fca3d6b4f0a66017393100555443-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-b35bc47c14399480b417393100584291-1024-1024.png"
https://gerf.com.ar/productos/Zapatos-Alamo-Cuero-Negro-323-170/,323|170|39,323|170,Zapatos Alamo Cuero Negro,254863619,CALZADOH|CalzadodeHombre|Zapatillas|Zapatos|VERTODO,$80.000,$40.000,1,0,6,1,2,,$10.318,4,0,1,13,$604,0,2,0,0,11,,$40.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/323-170_1-1d004f59e80c97761a17393066619424-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/323-170_2-95979f8a25b504aac517393066649265-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/323-170_3-049c4b977ca19ac2b317393066678804-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/323-170_4-d6621c45cd454c6ba617393066705355-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/323-170_5-1db4e0ab713777b5b417393066731454-1024-1024.jpg"
https://gerf.com.ar/productos/zapatillas-dione-azul/,600|20|35,600|20,Zapatillas Dione Azul,259308967,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$84.000,$0,451,0,2,1,0,$3.327,$11.456,9,0,5,12,$4.079,0,0,23,15,41,,$37.884.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_350_3-01fff943a29acfe9dc17417023419196-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_350_2-1d7d5704c41eaccdd517417023466382-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_350_6-95210c2149fe7a6cd917417023469363-1024-1024.png"
https://gerf.com.ar/productos/Alamo-Marron-Claro-323-118/,323|118|39,323|118,Alamo Marron Claro,254863597,CALZADOH|CalzadodeHombre|Zapatillas|Zapatos|VERTODO,$80.000,$40.000,4,0,5,0,3,,$4.620,4,0,3,12,$643,0,1,3,0,12,,$160.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/323-118_1-37a9a0e46790dcb3ca17393066434063-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/323-118_2-7d6ce7e62e65c6de8517393066462159-1024-1024.jpg
https://gerf.com.ar/productos/Zapatillas-Praga-Blanco-y-Gris-305-07/,305|07|35,305|07,Zapatillas Praga Blanco y Gris,254866648,CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$78.400,$0,7,12,0,0,0,,$0,0,0,1,12,$325,14,25,9,8,68,,$548.800,https://acdn-us.mitiendanube.com/stores/005/775/403/products/305-07_1-8d156f3d5e8a0c4a5017393101680931-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/305-07_2-4f8607ad5e4b64eb0817393101714580-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/305-07_3-30a19d7c9d279e5b0017393101746312-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-9be1acaa0565fbbb6917393101769210-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-c3383cec680c5af58817393101797481-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-cdb61849dcf98303a217393101826582-1024-1024.png"
https://gerf.com.ar/productos/Ojotas-Lyon-Negro-306-10/,306|10|39-0,306|10,Ojotas Lyon Negro,254866551,CALZADOH|CalzadodeHombre|Ojotas|VERTODO,$19.900,$0,115,6,1,2,0,#N/A,$27.160,3,0,0,12,$2.761,17,5,0,0,31,,$2.288.500,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-10_1-43fdbba901188f713617393098341004-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-10_2-41cddf7f619a4cf3df17393098369004-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-10_3-2de983ca9e5e37f53217393098397862-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-10_4-1b16dbdd43257045c817393098430893-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-10_5-4ca850352a63a01bbb17393098469872-1024-1024.png"
https://gerf.com.ar/productos/Ojotas-Doha-Blanco-Y-Gris-296-07/,296|07|34-5,296|07,Ojotas Doha Blanco Y Gris,254866011,CALZADOH|CalzadodeHombre|Ojotas|VERTODO|CALZADOM|CalzadosdeMujer|Ojotas|VERTODO,$22.900,$0,113,7,0,1,0,#N/A,$53.102,4,0,0,12,$531,44,47,11,5,115,,$2.587.700,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_07-1-c21be4d9e115ed176217393081655350-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_07-5-ba8ed97f7154cec5b817393081685509-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_07-4-25c717774babf6937217393081710819-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_07-3-5bbbe63b54273a22aa17393081739842-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_07-2-26b22510c8ebc05a1617393081765184-1024-1024.jpg"
https://gerf.com.ar/productos/Zapatillas-Dublin-Blanco-Unisex-300-01/,300|01|36,300|01,Zapatillas Dublin Blanco Unisex,254866516,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$71.340,$0,0,9,0,0,0,,$0,3,0,0,12,$178,9,19,6,7,50,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/300-01_1-1952c73845dbd3eab817393096874579-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/300-01_2-a08ac1138f972eef3917393096904881-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/300-01_3-090116739327e0b7c417393096933900-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-7024b3c3072a2883de17393096958263-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-d9c9da45cd342d0a7617393096989282-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-e67a0b5447dc01616f17393097017724-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Habana-Blanco-Unisex-241-01/,241|01|35,241|01,Zapatillas Habana Blanco Unisex,254863296,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$66.100,$46.270,100,2,0,2,5,$12.106,$8.843,2,1,7,11,$4.170,2,9,1,3,24,,$6.610.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/241-01_1-a487970836b6de54a217393063724191-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/241-01_2-5267b49624902c504117393063755662-1024-1024.jpg
https://gerf.com.ar/productos/Zapatillas-Moscu-Verde-Unisex-307-30/,307|30|41,307|30,Zapatillas Moscu Verde Unisex,254866680,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$81.000,$0,59,3,0,3,1,,$13.413,4,0,0,11,$16.344,0,8,4,4,23,,$4.779.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_340_3-f55c7479d712c886a217393103959395-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_340_2-127a7d91561999e8fd17393103997230-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_340_6-2413de649f0919f23f17393104034606-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-10f0c9ec5eb847220a17393104059612-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-1c0626b9d1b434d5f717393104085981-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-8e297ca9f20389e28f17393104115285-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Teruel-Negro-y-Marron-Unisex-248-105/,248|105|35,248|105,Zapatillas Teruel Negro y Marron Unisex,254866326,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$71.800,$43.080,159,1,4,0,2,$3.245,$7.913,3,0,11,10,$3.323,1,2,16,5,31,,$6.849.720,https://acdn-us.mitiendanube.com/stores/005/775/403/products/248-105_1-de67b9c108f4c296f017393090296852-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/248-105_2-253bb77aaf0066b07f17393090330131-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/248-105_3-0a8015de6bc98f8d8c17393090361130-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/248-105_4-8a10730a8018ef017b17393090390821-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/248-105_5-fc64740df8b12f4e4d17393090427957-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/img_8307-scaled-d29044550252fd2d4817393090480166-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/img_8311-scaled-5313f1dfcb9b39d9f017393090519398-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/img_8320-scaled-9ae098a298ed3ecb6617393090560085-1024-1024.jpg"
https://gerf.com.ar/productos/zapatillas-chubut-gris-negro/,429|56|35,429|56,Zapatillas Chubut Gris/Negro,260776328,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$73.000,$36.500,15,0,3,0,4,,$1.037,3,1,2,10,$1.487,3,5,7,6,28,,$547.500,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_254_3-ddf5bfe6ecc1c4919317424227941171-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_254_2-de5ade791429a154f117424227942196-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_254_6-eb85256a50884e405817424227950333-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_254_4-ad13ecf2fcfc1bc02117424227942114-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_254_1-b5f977541e0c30b69517424227943648-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-nix-2-0-blanco-azul/,79|02|36,79|02,Zapatillas Nix 2.0 Blanco/Azul,260696068,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$68.500,$47.950,97,0,0,2,2,$16.009,$58.170,6,1,1,10,$2.399,0,0,8,10,22,,$6.644.500,https://acdn-us.mitiendanube.com/stores/005/775/403/products/whatsapp-image-2023-10-03-at-18-28-58-5-90c2ae02c188711fc317424029237685-1024-1024.jpeg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/nix2-0-3-f555eab436d04155d717424029866982-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/nix2-0-5-07c4193434b63f063617424029863386-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/nix2-0-11-1f36144fd381ae12ed17424030008795-1024-1024.jpg"
